Journal,xml_file_name,article_title,epub_Date,RRID mentions,RRID Count
Int_J_Mol_Sci,PMC7352510.nxml,Targeting NF-κB by the Cell-Permeable NEMO-Binding Domain Peptide Improves Albuminuria and Renal Lesions in an Experimental Model of Type 2 Diabetic Nephropathy,13-6-2020,"['RRID:AB_2304486', 'RRID:AB_2098196', 'RRID:AB_2631163', 'RRID:AB_2179018', 'RRID:AB_331589', 'RRID:AB_1524049', 'RRID:AB_2336833', 'RRID:AB_2336827', 'RRID:AB_2336520', 'RRID:CVCL_5368', 'RRID:CVCL_0493', 'RRID:AB_396669', 'RRID:AB_10201400', 'RRID:AB_675667', 'RRID:AB_632037', 'RRID:AB_1950410']",16
Int_J_Mol_Sci,PMC7084912.nxml,Abrogation of IFN-γ Signaling May not Worsen Sensitivity to PD-1/PD-L1 Blockade,03-06-2020,[' CVCL_4699'],1
Int_J_Mol_Sci,PMC6429120.nxml,Effects of Prolonged Dietary Curcumin Exposure on Skeletal Muscle Biochemical and Functional Responses of Aged Male Rats,03-07-2019,"['RRID:AB_2629282', 'RRID:AB_1620181', 'RRID:AB_1213308', 'RRID:AB_10726597', 'RRID:AB_2039226', 'RRID:AB_2725744', 'RRID:AB_592934', 'RRID:AB_561053', 'RRID:AB_626632', 'RRID:AB_1125852', 'RRID:AB_675641']",11
Int_J_Mol_Sci,PMC7583908.nxml,PKM2 Determines Myofiber Hypertrophy In Vitro and Increases in Response to Resistance Exercise in Human Skeletal Muscle,25-9-2020,"['RRID:AB_2715534', 'RRID:AB_1904096', 'RRID:AB_2315049', 'RRID:AB_2265913', 'RRID:AB_2099233', 'RRID:AB_330924', 'RRID:SCR_003070', 'RRID:AB_528385', 'RRID:AB_2618171', 'RRID:AB_2313609', 'RRID:SCR_003070', 'RRID:CVCL_0188', 'RRID:SCR_003070', 'RRID:SCR_002798']",14
Int_J_Mol_Sci,PMC7313035.nxml,Isolation of Human Small Extracellular Vesicles and Tracking of Their Uptake by Retinal Pigment Epithelial Cells In Vitro,27-5-2020,"['RRID:Addgene_12259', 'RRID:Addgene_22036']",2
Int_J_Mol_Sci,PMC7554774.nxml,Splicing Enhancers at Intron–Exon Borders Participate in Acceptor Splice Sites Recognition,09-08-2020,"['RRID:Addgene_99021', 'RRID:Addgene_84017']",2
Int_J_Mol_Sci,PMC6600543.nxml,(E)-2-methoxy-4-(3-(4-methoxyphenyl) prop-1-en-1-yl) Phenol Ameliorates MPTP-Induced Dopaminergic Neurodegeneration by Inhibiting the STAT3 Pathway,29-5-2019,"['RRID:AB_90755', 'RRID:AB_627673', 'RRID:AB_839504', 'RRID:AB_10001091', 'RRID:AB_11018073', 'RRID:AB_2224402', 'RRID:AB_90755', 'RRID:AB_627673', 'RRID:AB_1127392', 'RRID:AB_2141746', 'RRID:AB_675864', 'RRID:AB_628232', 'RRID:AB_2223230']",13
Int_J_Mol_Sci,PMC6337577.nxml,Identification and In Vivo Characterisation of Cardioactive Peptides in Drosophila melanogaster,20-12-2018,"['RRID:BDSC_55850', ' BDSC_36303', 'RRID:BDSC_5905', ' BDSC_60101', ' BDSC_103215', 'RRID:BDSC_25800', 'RRID:BDSC_25866', 'RRID:BDSC_25999', 'RRID:BDSC_29570']",9
Int_J_Mol_Sci,PMC6941133.nxml,"Knockout of the S-acyltransferase Gene, PbPAT14, Confers the Dwarf Yellowing Phenotype in First Generation Pear by ABA Accumulation",16-12-2019,"['RRID: Addgene_66199', 'RRID: Addgene_66202', 'RRID: Addgene_66203', 'RRID: Addgene_66189']",4
Int_J_Mol_Sci,PMC7349683.nxml,Silencing Core Spliceosome Sm Gene Expression Induces a Cytotoxic Splicing Switch in the Proteasome Subunit Beta 3 mRNA in Non-Small Cell Lung Cancer Cells,06-12-2020,"['RRID:CVCL_0023', 'RRID:CVCL_0347', 'RRID:SCR_014466', 'RRID:SCR_014583', 'RRID:SCR_014982', 'RRID:SCR_015899', 'RRID:SCR_015687', 'RRID:SCR_013049', 'RRID:SCR_001881', 'RRID:SCR_003070', 'RRID:SCR_003095', 'RRID:SCR_012155', 'RRID:SCR_002798']",13
Int_J_Mol_Sci,PMC7404125.nxml,Melatonin Induces Melanogenesis in Human SK-MEL-1 Melanoma Cells Involving Glycogen Synthase Kinase-3 and Reactive Oxygen Species,14-7-2020,"['RRID:AB_628420', 'RRID:AB_2211150', 'RRID:AB_793584', 'RRID:AB_784546', 'RRID:AB_10615502', 'RRID:AB_490890', 'RRID:AB_2115196', 'RRID:CVCL_0068', 'RRID:CVCL_1402']",9
Int_J_Mol_Sci,PMC7590058.nxml,Binding Mode Exploration of B1 Receptor Antagonists’ by the Use of Molecular Dynamics and Docking Simulation—How Different Target Engagement Can Determine Different Biological Effects,16-10-2020,['RRID:SCR_002798'],1
Int_J_Mol_Sci,PMC6928882.nxml,Cerium Oxide Nanoparticles Protect against Oxidant Injury and Interfere with Oxidative Mediated Kinase Signaling in Human-Derived Hepatocytes,27-11-2019,['RRID: CVCL_0027'],1
Int_J_Mol_Sci,PMC6600267.nxml,Evidences Suggesting that Distinct Immunological and Cellular Responses to Light Damage Distinguishes Juvenile and Adult Rat Retinas,06-04-2019,"['AB_839504', 'AB_477010', 'AB_309633', 'AB_2083064', 'AB_2630356', 'AB_2650601']",6
Int_J_Mol_Sci,PMC6540580.nxml,Neurite Outgrowth and Morphological Changes Induced by 8-trans Unsaturation of Sphingadienine in kCer Molecular Species,29-4-2019,['CVCL_J438'],1
Int_J_Mol_Sci,PMC7503709.nxml,Endogenous Chemerin from PVAT Amplifies Electrical Field-Stimulated Arterial Contraction: Use of the Chemerin Knockout Rat,09-02-2020,"['RRID:AB_10864055', 'RRID:AB_621842']",2
Int_J_Mol_Sci,PMC7084590.nxml,"Obatoclax, a Pan-BCL-2 Inhibitor, Downregulates Survivin to Induce Apoptosis in Human Colorectal Carcinoma Cells Via Suppressing WNT/β-catenin Signaling",03-05-2020,"['RRID:Addgene_12456', 'RRID:Addgene_12457']",2
Int_J_Mol_Sci,PMC7582700.nxml,Cross-Talk between P2X and NMDA Receptors,29-9-2020,['RRID:Addgene_24705'],1
Int_J_Mol_Sci,PMC6514872.nxml,Clobetasol Modulates Adult Neural Stem Cell Growth via Canonical Hedgehog Pathway Activation,23-4-2019,"['RRID: AB_1270802', 'RRID: AB_10956389', 'RRID: AB_880198', 'RRID: AB_2753197', 'RRID: AB_2341193', 'RRID: AB_143156', 'RRID: AB_2636803']",7
Int_J_Mol_Sci,PMC5796113.nxml,The Histone Deacetylase Inhibitor Valproic Acid Exerts a Synergistic Cytotoxicity with the DNA-Damaging Drug Ellipticine in Neuroblastoma Cells,01-05-2018,"['CVCL_0019', 'CVCL_0019']",2
Int_J_Mol_Sci,PMC6769484.nxml,Deficiency of Mitochondrial Aspartate-Glutamate Carrier 1 Leads to Oligodendrocyte Precursor Cell Proliferation Defects Both In Vitro and In Vivo,09-11-2019,"['RRID:CVCL_IZ82', 'RRID:SCR_002285', 'RRID:AB_305426', 'RRID:AB_2722511', 'RRID:SCR_014329', 'RRID:AB_10608837', 'RRID:AB_2161914', 'RRID:AB_631064', 'RRID:AB_632486', 'RRID:AB_2303237', 'RRID:AB_2202303', 'RRID:AB_632493', 'RRID:AB_628349', 'RRID:AB_10705455', 'RRID:AB_627679', 'RRID:AB_631746', 'RRID:AB_631736', 'RRID:AB_631728', 'RRID:SCR_014210', 'RRID:AB_2157550', 'RRID:AB_10672215', 'RRID:AB_631064', 'RRID:AB_2161914', 'RRID:AB_628349', 'RRID:AB_10705455', 'RRID:AB_632493', 'RRID:AB_443209', 'RRID:AB_732011', 'RRID:AB_10013382', 'RRID:AB_305426', 'RRID:AB_261699', 'RRID:AB_2630356', 'RRID: AB_2722519', 'RRID:AB_2157550', 'RRID:AB_732011', 'RRID:AB_10013382', 'RRID:AB_631746', 'RRID:AB_2336382', 'RRID:AB_2157550', 'RRID:AB_732011', 'RRID:AB_10013382', 'RRID:AB_2630356', 'RRID:AB_2687594', 'RRID:SCR_002285', 'RRID:SCR_002285', 'RRID:SCR_002798']",46
Int_J_Mol_Sci,PMC6862440.nxml,Silenced ZNF154 Is Associated with Longer Survival in Resectable Pancreatic Cancer,31-10-2019,"['RRID: AB_561053', 'RRID: AB_357236', 'RRID: AB_2099233']",3
Int_J_Mol_Sci,PMC7589917.nxml,Non-Muscle-Invasive Bladder Carcinoma with Respect to Basal Versus Luminal Keratin Expression,19-10-2020,"['RRID:AB_2281083', 'RRID:AB_2133718', 'RRID:AB_1159418', 'RRID:AB_2544633', 'RRID:AB_2631211', 'RRID:SCR_016387']",6
Int_J_Mol_Sci,PMC5979332.nxml,Erythropoietin Intensifies the Proapoptotic Activity of LFM-A13 in Cells and in a Mouse Model of Colorectal Cancer,23-4-2018,"['RRID:CVCL_0248', 'RRID:CVCL_0320', 'RRID:AB_1840183', 'RRID:AB_258541', 'RRID:AB_667741', 'RRID:AB_671714', 'RRID:AB_1086514', 'RRID:AB_2141578', 'RRID:AB_330403', 'RRID:AB_10691469', 'RRID:AB_476743', 'RRID:AB_626741', 'RRID:SCR_015627', 'RRID:SCR_015807', 'RRID:SCR_003070']",15
Int_J_Mol_Sci,PMC7589588.nxml,NGF/TRKA Decrease miR-145-5p Levels in Epithelial Ovarian Cancer Cells,16-10-2020,['RRID:Addgene_21500'],1
Int_J_Mol_Sci,PMC7246762.nxml,Peptide Interference with APP and Tau Association: Relevance to Alzheimer’s Disease Amelioration,05-05-2020,['RRID:IMSR_JAX:000664'],1
Int_J_Mol_Sci,PMC7555577.nxml,Flavonoids Restore Platinum Drug Sensitivity to Ovarian Carcinoma Cells in a Phospho-ERK1/2-Dependent Fashion,09-07-2020,['RRID: Addgene_24537'],1
Int_J_Mol_Sci,PMC7503395.nxml,Structural and Functional Maturation of Rat Primary Motor Cortex Layer V Neurons,24-8-2020,"['RRID:AB_11205592', 'RRID:AB_141708', 'RRID:AB_141954', 'RRID:AB_141882', 'RRID:AB_162542']",5
Int_J_Mol_Sci,PMC6073285.nxml,Postnatal Development and Distribution of Sympathetic Innervation in Mouse Skeletal Muscle,07-01-2018,['RRID: SCR_014237'],1
Int_J_Mol_Sci,PMC6747345.nxml,CRB2 Loss in Rod Photoreceptors Is Associated with Progressive Loss of Retinal Contrast Sensitivity,21-8-2019,"['RRID: IMSR_JAX:015850', 'RRID:IMSR_JAX:006148', 'RRID: SCR_014199', 'RRID:AB_397554', 'RRID:AB_397537', 'RRID:AB_394647', 'RRID:AB_1163387', 'RRID:AB_10013382', 'RRID:AB_94936', 'RRID:AB_397880', 'RRID: AB_399004', 'RRID: AB_177456', 'RRID: AB_2101325', 'RRID: AB_397513', 'RRID: AB_2336642', 'RRID: AB_2253622', 'RRID: AB_2178961', 'RRID: AB_2239761', 'RRID: SCR_002798']",19
Int_J_Mol_Sci,PMC7312297.nxml,"The Effect of Sodium Bicarbonate, a Beneficial Adjuvant Molecule in Cystic Fibrosis, on Bronchial Epithelial Cells Expressing a Wild-Type or Mutant CFTR Channel",06-04-2020,"['AB_138452', 'AB_476831', 'AB_397580', 'AB_2534088', 'AB_258792']",5
Int_J_Mol_Sci,PMC7503597.nxml,A Split Luciferase Complementation Assay for the Quantification of β-Arrestin2 Recruitment to Dopamine D2-Like Receptors,24-8-2020,['RRID:Addgene_32689'],1
Int_J_Mol_Sci,PMC7353058.nxml,Investigating the Role of PPARβ/δ in Retinal Vascular Remodeling Using Pparβ/δ-Deficient Mice,20-6-2020,"['RRID:AB_306872', 'RRID:AB_10167668', 'RRID:AB_2181006', 'RRID:AB_394816', 'RRID:AB_11213678']",5
Int_J_Mol_Sci,PMC6567687.nxml,Impact of Periprosthetic Fibroblast-Like Cells on Osteoclastogenesis in Co-Culture with Peripheral Blood Mononuclear Cells Varies Depending on Culture System,26-5-2019,['RRID:SCR_002798'],1
Int_J_Mol_Sci,PMC7352269.nxml,YBX1 Indirectly Targets Heterochromatin-Repressed Inflammatory Response-Related Apoptosis Genes through Regulating CBX5 mRNA,23-6-2020,['RRID: CVCL_M137'],1
Int_J_Mol_Sci,PMC7662319.nxml,"Retbindin: A riboflavin Binding Protein, Is Critical for Photoreceptor Homeostasis and Survival in Models of Retinal Degeneration",29-10-2020,"['RRID:AB_2107448', 'RRID:AB_785511', 'RRID:AB_510034', 'RRID:AB_262011', 'RRID:AB_92625', 'RRID:AB_11214094', 'RRID: AB_2535813', 'RRID:AB_2536180', 'RRID:AB_2315178']",9
Int_J_Mol_Sci,PMC5372674.nxml,Melatonin MT1 and MT2 Receptors in the Ram Reproductive Tract,19-3-2017,"['RRID:AB_1241048', 'RRID:AB_1619198', 'RRID:AB_621848', 'RRID:AB_1241048', 'RRID:AB_1619198', 'RRID: AB_462681', 'RRID: AB_1619198', 'RRID:AB_2535787', 'RRID:AB_2535859']",9
Int_J_Mol_Sci,PMC6470786.nxml,Protective Effect of N-Arachidonoyl Glycine-GPR18 Signaling after Excitotoxical Lesion in Murine Organotypic Hippocampal Slice Cultures,13-3-2019,"['AB_2242334', 'AB_329825', 'AB_310153', 'AB_1586958', 'AB_561053', 'AB_2139682', 'AB_330713', 'AB_331646', 'AB_330744', 'AB_2336177', 'AB_2336198']",11
Int_J_Mol_Sci,PMC6274967.nxml,The Effects of a Combination of Ion Channel Inhibitors in Female Rats Following Repeated Mild Traumatic Brain Injury,31-10-2018,"['RRID: AB_2224402', 'RRID: AB_100130082', 'RRID: AB_11023082', 'RRID: AB_2083496', 'RRID: AB_940049', 'RRID: AB_2051889']",6
Int_J_Mol_Sci,PMC6627138.nxml,Corticosterone Upregulates Gene and Protein Expression of Catecholamine Markers in Organotypic Brainstem Cultures,14-6-2019,"['RRID:AB_477560', 'RRID:AB_476744', 'RRID:AB_437766', 'RRID:AB_2190413', 'RRID:AB_2245740', 'RRID:AB_437801', 'RRID:AB_437766', 'RRID:AB_477560', 'RRID:AB_2313606']",9
Int_J_Mol_Sci,PMC6982111.nxml,Targeting the 16S rRNA Gene for Bacterial Identification in Complex Mixed Samples: Comparative Evaluation of Second (Illumina) and Third (Oxford Nanopore Technologies) Generation Sequencing Technologies,31-12-2019,['AB_9067'],1
Int_J_Mol_Sci,PMC7279358.nxml,Brain Protease Activated Receptor 1 Pathway: A Therapeutic Target in the Superoxide Dismutase 1 (SOD1) Mouse Model of Amyotrophic Lateral Sclerosis,05-12-2020,"['RRID:AB_778422', 'RRID:AB_778422', 'RRID:AB_477010']",3
Int_J_Mol_Sci,PMC7352621.nxml,Secretome Analysis of Mesenchymal Stem Cell Factors Fostering Oligodendroglial Differentiation of Neural Stem Cells In Vivo,18-6-2020,"[' AB_10013382', 'RRID: AB_2565362', 'RRID: AB_10000240', 'RRID: AB_11213678', 'RRID: AB_325004', 'RRID: AB_570666', 'RRID: AB_11213678', 'RRID: AB_10615079', 'RRID: AB_10013382', 'RRID: AB_325004', 'RRID: AB_10000240', 'RRID: AB_10671175', 'RRID: AB_306298', 'RRID: AB_2532109', 'RRID: AB_91337', 'RRID: AB_2313606', 'RRID: AB_2336819', 'RRID: AB_2336520']",18
Int_J_Mol_Sci,PMC7582493.nxml,Vitamin D as a Primer for Oncolytic Viral Therapy in Colon Cancer Models,10-03-2020,"['RRID: CVCL_0291', 'RRID: CVCL_0320', 'RRID: CVCL_0229', 'RRID: IMSR_JAX:000664']",4
Int_J_Mol_Sci,PMC7590176.nxml,Plasma Rich in Growth Factors Enhances Cell Survival after in Situ Retinal Degeneration,10-09-2020,"['RRID:AB_991588', 'RRID:AB_10013382', 'RRID:AB_2079751', 'RRID:AB_2167511', 'RRID:AB_10807045', 'RRID:AB_2866491', 'RRID:AB_2866497', 'RRID:AB_2762825']",8
Int_J_Mol_Sci,PMC6982183.nxml,Human Molecular Chaperone Hsp60 and Its Apical Domain Suppress Amyloid Fibril Formation of α-Synuclein,19-12-2019,['RRID:Addgene_11150'],1
Int_J_Mol_Sci,PMC7370044.nxml,"Insulin Resistance Does Not Impair Mechanical Overload-Stimulated Glucose Uptake, but Does Alter the Metabolic Fate of Glucose in Mouse Muscle",07-01-2020,"['AB_10827744', 'AB_2110155', 'AB_1587074', 'AB_1587078', 'AB_1587080', 'AB_2270444', 'AB_10989951', 'AB_648073', 'AB_10950973']",9
Int_J_Mol_Sci,PMC7037438.nxml,(+)-Usnic Acid Induces ROS-dependent Apoptosis via Inhibition of Mitochondria Respiratory Chain Complexes and Nrf2 Expression in Lung Squamous Cell Carcinoma,29-1-2020,"['RRID: AB_881705', 'RRID: AB_2315049', 'RRID: AB_2225340', 'RRID: AB_2210370']",4
Int_J_Mol_Sci,PMC7247542.nxml,"Arachidonic Acid Attenuates Cell Proliferation, Migration and Viability by a Mechanism Independent on Calcium Entry",05-07-2020,"['RRID:Addgene_73563', 'RRID:Addgene_19757', 'RRID:Addgene_114176']",3
Int_J_Mol_Sci,PMC7663580.nxml,Statins Stimulate New Myocyte Formation After Myocardial Infarction by Activating Growth and Differentiation of the Endogenous Cardiac Stem Cells,26-10-2020,['Ab_2147781'],1
Int_J_Mol_Sci,PMC7279458.nxml,"Systemic Exposure to Air Pollution Induces Oxidative Stress and Inflammation in Mouse Brain, Contributing to Neurodegeneration Onset",24-5-2020,"['RRID:AB_2533902', 'RRID:AB_10831197', 'RRID:AB_10861218', 'RRID:AB_2084968', 'RRID:AB_2089112', 'RRID:AB_648281', 'RRID:AB_631685', 'RRID:AB_2152867', 'RRID:AB_228341', 'RRID:AB_631728']",10
Int_J_Mol_Sci,PMC7178186.nxml,Sublethal Radiation Affects Antigen Processing and Presentation Genes to Enhance Immunogenicity of Cancer Cells,04-07-2020,"[' CVCL_0023', 'CVCL_1218', 'CVCL_0060', 'CVCL_1544', 'CVCL_0459', 'CVCL_1567', 'CVCL_1218', 'CVCL_1684', 'CVCL_1622']",9
Int_J_Mol_Sci,PMC6567171.nxml,Fendiline Enhances the Cytotoxic Effects of Therapeutic Agents on PDAC Cells by Inhibiting Tumor-Promoting Signaling Events: A Potential Strategy to Combat PDAC,16-5-2019,"['RRID: AB_331697', ' AB_331535', 'RRID: AB_2061631', 'RRID: AB_2176036', 'RRID:AB_2239535', 'RRID: AB_2255011', 'RRID: AB_331426', 'RRID: AB_10950494', 'RRID: AB_331775', 'RRID:AB_2315049', 'RRID: AB_1078991', 'RRID: AB_476697', 'RRID: AB_631701', 'RRID: AB_2070433', 'RRID: AB_397618', 'RRID: CVCL_0480', 'RRID: CVCL_0428']",17
Int_J_Mol_Sci,PMC7348771.nxml,Efflux Pump Inhibitors against Nontuberculous Mycobacteria,06-12-2020,"['AB_4383', 'AB_4282', 'AB_3142', 'AB_1409', 'AB_2355', 'AB_1409', 'AB_1846', 'AB_3142', 'AB_1409', 'AB_1409', 'AB_1409', 'AB_2299', 'AB_4384', 'AB_2301', 'AB_1134', 'AB_4382', 'AB_3142', 'AB_1409', 'AB_2355', 'AB_1846']",20
Int_J_Mol_Sci,PMC6539044.nxml,Tetrahydrocannabinol Reduces Hapten-Driven Mast Cell Accumulation and Persistent Tactile Sensitivity in Mouse Model of Allergen-Provoked Localized Vulvodynia,05-01-2019,"['AB_2562556', 'AB_2621829', 'AB_2621550', 'AB_11218994', 'AB_2621506', 'AB_10829796', 'AB_1582228', 'AB_1272175', 'AB_11218994', 'AB_11125760', 'AB_2621550', 'AB_2621876', 'AB_1272250', 'AB_10709438']",14
Int_J_Mol_Sci,PMC7215714.nxml,Para-Halogenation of Amphetamine and Methcathinone Increases the Mitochondrial Toxicity in Undifferentiated and Differentiated SH-SY5Y Cells,18-4-2020,"['RRID:CVCL_0019', 'RRID:AB_256545', 'RRID:AB_2566782', 'RRID:AB_893531', 'RRID:AB_2563045', 'RRID:AB_725947', 'RRID:AB_2069872', 'RRID:AB_868689', 'RRID:AB_10847862']",9
Int_J_Mol_Sci,PMC7311991.nxml,Cdc42-Dependent Transfer of mir301 from Breast Cancer-Derived Extracellular Vesicles Regulates the Matrix Modulating Ability of Astrocytes at the Blood–Brain Barrier,28-5-2020,['RRID:Addgene_32601'],1
Int_J_Mol_Sci,PMC7215774.nxml,O-Vanillin Attenuates the TLR2 Mediated Tumor-Promoting Phenotype of Microglia,22-4-2020,"['RRID:CVCL_AR58', 'RRID:CVCL_Y003', 'RRID:CVCL_5850']",3
Int_J_Mol_Sci,PMC6627608.nxml,Novel Insights into the Effect of Hyperforin and Photodynamic Therapy with Hypericin on Chosen Angiogenic Factors in Colorectal Micro-Tumors Created on Chorioallantoic Membrane,19-6-2019,['RRID:AB_2337258'],1
Int_J_Mol_Sci,PMC6651266.nxml,c-Met and PD-L1 on Circulating Exosomes as Diagnostic and Prognostic Markers for Pancreatic Cancer,07-05-2019,"['RRID: AB_10858224', 'RRID:AB_940372', ' AB_10694704', 'RRID: AB_1904025']",4
Int_J_Mol_Sci,PMC7589959.nxml,PGRMC1 Inhibits Progesterone-Evoked Proliferation and Ca2+ Entry Via STIM2 in MDA-MB-231 Cells,15-10-2020,['RRID:Addgene_58215'],1
Int_J_Mol_Sci,PMC6862264.nxml,EPO and TMBIM3/GRINA Promote the Activation of the Adaptive Arm and Counteract the Terminal Arm of the Unfolded Protein Response after Murine Transient Cerebral Ischemia,31-10-2019,"['RRID: MMRRC_031871', 'RRID:IMSR_JAX:000664', 'RRID: AB_641021', 'RRID: AB_570666', 'RRID: AB_839504', 'RRID:AB_177621']",6
Int_J_Mol_Sci,PMC7555953.nxml,An In-Vitro Cell Model of Intracellular Protein Aggregation Provides Insights into RPE Stress Associated with Retinopathy,09-11-2020,"['AB_775978', 'AB_755981', 'AB_881433', 'AB_2534116']",4
Int_J_Mol_Sci,PMC6073767.nxml,N-Glycosylation Regulates Pannexin 2 Localization but Is Not Required for Interacting with Pannexin 1,22-6-2018,['RRID: AB_2107445'],1
Int_J_Mol_Sci,PMC5983736.nxml,Metal Free Graphene Oxide (GO) Nanosheets and Pristine-Single Wall Carbon Nanotubes (p-SWCNTs) Biocompatibility Investigation: A Comparative Study in Different Human Cell Lines,28-4-2018,['RRID:CVCL_0594'],1
Int_J_Mol_Sci,PMC5618659.nxml,Detection of Bacterial Pathogens from Broncho-Alveolar Lavage by Next-Generation Sequencing,20-9-2017,['AB_2297'],1
Int_J_Mol_Sci,PMC6888122.nxml,HUNK Phosphorylates Rubicon to Support Autophagy,19-11-2019,"['RRID:Addgene_28022', 'RRID:Addgene_21075', 'RRID:Addgene_24292', 'RRID:Addgene_21635', 'RRID:Addgene_24398', 'RRID:Addgene_24388']",6
Int_J_Mol_Sci,PMC7404207.nxml,Loss of Dystroglycan Drives Cellular Senescence via Defective Mitosis-Mediated Genomic Instability,14-7-2020,"['RRID:Addgene_48138', 'RRID:Addgene_48138']",2
Int_J_Mol_Sci,PMC6981698.nxml,Screening and Identification of Novel cGAS Homologues Using a Combination of in Vitro and In Vivo Protein Synthesis,22-12-2019,"['RRID:Addgene_29772', 'Addgene_29772']",2
Int_J_Mol_Sci,PMC7582263.nxml,LH-induced Transcriptional Regulation of Klf4 Expression in Granulosa Cells Occurs via the cAMP/PKA Pathway and Requires a Putative Sp1 Binding Site,10-06-2020,['RRID:Addgene_24543'],1
Int_J_Mol_Sci,PMC7504392.nxml,Targeting Adaptive IRE1α Signaling and PLK2 in Multiple Myeloma: Possible Anti-Tumor Mechanisms of KIRA8 and Nilotinib,31-8-2020,"['RRID: CVCL_1305', 'RRID: CVCL_2989', 'RRID: CVCL_1333', 'RRID: CVCL_A633', 'RRID:AB_2167742', 'RRID:AB_2798626', 'RRID: AB_955447', 'RRID: AB_476697', 'RRID:AB_88249', 'RRID: AB_2167742', 'RRID: AB_2338021', 'RRID: AB_10901158']",12
Int_J_Mol_Sci,PMC6888363.nxml,Farnesiferol C Induces Apoptosis in Chronic Myelogenous Leukemia Cells as an Imatinib Sensitizer via Caspase Activation and HDAC (Histone Deacetylase) Inactivation,11-06-2019,['RRID: CVCL_0373'],1
Int_J_Mol_Sci,PMC6888344.nxml,CRISPR/Cas9-Mediated Knock-Out of KrasG12D Mutated Pancreatic Cancer Cell Lines,14-11-2019,"['RRID:CVCL_0480', 'RRID:CVCL_3172', 'RRID:Addgene_62988', 'RRID:AB_915783', 'RRID:AB_329825', 'RRID:AB_10622186', 'RRID:AB_331250', 'RRID:AB_1903938', 'RRID:AB_390779', 'RRID:AB_2315112', 'RRID:AB_2269641', 'RRID:AB_2728748', 'RRID:AB_2629499', 'RRID:AB_2491009', 'RRID:AB_10950489', 'RRID:AB_10622025', 'RRID:AB_2060983', 'RRID:AB_330924', 'RRID:AB_2099233']",19
Int_J_Mol_Sci,PMC7177255.nxml,Increased Purinergic Responses Dependent on P2Y2 Receptors in Hepatocytes from CCl4-Treated Fibrotic Mice,26-3-2020,"['RRID:SCR_002250', 'RRID:SCR_001346']",2
Int_J_Mol_Sci,PMC4581247.nxml,A Perturbed MicroRNA Expression Pattern Characterizes Embryonic Neural Stem Cells Derived from a Severe Mouse Model of Spinal Muscular Atrophy (SMA),08-06-2015,"['RRID:IMSR_JAX:005025', 'RRID:AB_86146', 'RRID:AB_91107', 'RRID:AB_2314539', 'RRID:AB_397973', 'RRID:AB_10160631']",6
Int_J_Mol_Sci,PMC6888685.nxml,Tricellulin Effect on Paracellular Water Transport,14-11-2019,['RRID: CVCL_0423'],1
Int_J_Mol_Sci,PMC6480712.nxml,Distinct Dopamine D2 Receptor Antagonists Differentially Impact D2 Receptor Oligomerization,04-04-2019,['RRID: AB_2571596'],1
Int_J_Mol_Sci,PMC7503242.nxml,Microglia Implicated in Tauopathy in the Striatum of Neurodegenerative Disease Patients from Genotype to Phenotype,22-8-2020,"['RRID: SCR_016517', 'RRID: SCR_002798', 'RRID: SCR_002865']",3
Int_J_Mol_Sci,PMC7503588.nxml,MmpL3 Inhibition: A New Approach to Treat Nontuberculous Mycobacterial Infections,27-8-2020,['AB_4508'],1
Int_J_Mol_Sci,PMC7215935.nxml,GM1 Oligosaccharide Crosses the Human Blood–Brain Barrier In Vitro by a Paracellular Route,19-4-2020,"['RRID: CVCL_0470', 'RRID:AB_477579', 'RRID: AB_228307', 'RRID: AB_10695253', 'RRID: AB_10235585', 'RRID: AB_390779', 'RRID:AB_2315112', 'RRID: AB_2099233']",8
Int_J_Mol_Sci,PMC7037001.nxml,Deletion of the Nucleotide Exchange Factor Vav3 Enhances Axonal Complexity and Synapse Formation but Tampers Activity of Hippocampal Neuronal Networks In Vitro,28-1-2020,"['RRID:AB_887697', 'RRID:AB_1840999', 'RRID:AB_94278', 'RRID:AB_1310734']",4
Int_J_Mol_Sci,PMC7432784.nxml,Rapid Alpha-Synuclein Toxicity in a Neural Cell Model and Its Rescue by a Stearoyl-CoA Desaturase Inhibitor,22-7-2020,"['RRID:CVCL_0167', 'RRID:AB_2305186', 'RRID:AB_10699459']",3
Int_J_Mol_Sci,PMC7352356.nxml,Various Anti-HSPA2 Antibodies Yield Different Results in Studies on Cancer-Related Functions of Heat Shock Protein A2,16-6-2020,"[' AB_262011', ' AB_90456', ' AB_90264', ' AB_639230', 'AB_311860', 'AB_2264230', 'AB_10862351', 'AB_2119687', 'AB_1079090', 'AB_1964604', 'AB_1964604', 'AB_10615942', 'AB_627761', 'AB_311860', 'AB_2264230', 'AB_10862351', 'AB_2119687', 'AB_1079090', 'AB_1964604', 'AB_1964604', 'AB_10615942', ' AB_2039272', 'AB_627761']",23
Int_J_Mol_Sci,PMC7352406.nxml,Negative Modulation of TRPM8 Channel Function by Protein Kinase C in Trigeminal Cold Thermoreceptor Neurons,22-6-2020,"['RRID: SCR_005393', 'RRID: SCR_008394', 'RRID: SCR_008633', 'RRID: SCR_008058', 'RRID: SCR_008624']",5
